objID	objStat	objName	chr	startpos	endpos	strand	treesize	usedseqlength	branchlength	genelength
9048	0	ARTN	1	43933320	43937241	1	5	210	0.038283	3922
4902	0	NRTN	19	5823807	5828324	1	6	197	0.015954	4518
28992	0.0376060298382997	MACROD1	11	63998558	64166130	-1	5	325	0.010381	167573
54834	0	GDAP2	1	117863485	117929679	-1	5	497	0.007015	66195
165324	0	UBXN2A	2	23927615	24000831	1	7	259	0.004087	73217
57678	0	GPAM	10	112148213	112215395	-1	8	828	0.008212	67183
8443	0	GNPAT	1	231241173	231277973	1	7	680	0.013568	36801
1636	0	ACE	17	63477061	63498380	1	8	1292	0.008911	21320
59272	0	ACE2	X	15561033	15602069	-1	8	805	0.016557	41037
57393	0.900446855019498	TMEM27	X	15627316	15665031	-1	5	222	0.004696	37716
55252	0	ASXL2	2	25733753	25878443	-1	8	1435	0.009968	144691
171023	0.373236412812929	ASXL1	20	32358334	32439319	1	8	1541	0.016836	80986
80816	0.55690095947345	ASXL3	18	33578577	33751195	1	5	2230	0.013824	172619
221400	0	TDRD6	6	46687875	46704319	1	8	2097	0.020494	16445
100129278	0.531556817241582	AC010872.2	2	21127601	21137982	1	5	1928	0.028092	10382
56165	0	TDRD1	10	114179256	114232666	1	8	1189	0.009213	53411
56163	0	RNF17	13	24764152	24888284	1	6	1620	0.010026	124133
90407	0	TMEM41A	3	185489601	185499057	-1	6	264	0.010311	9457
440026	0.95492260666142	TMEM41B	11	9280654	9314768	-1	5	291	0.007225	34115
1600	0	DAB1	1	56997906	58250539	-1	7	588	0.00623	1252634
1601	0	DAB2	5	39371674	39425233	-1	8	770	0.009676	53560
219736	0	STOX1	10	68827537	68900395	1	8	989	0.015341	72859
56977	0	STOX2	4	183905356	184023526	1	9	926	0.01784	118171
23335	0.0588566196481065	WDR7	18	56651385	57029805	1	8	1490	0.004261	378421
256764	0	WDR72	15	53513741	53762878	-1	7	1102	0.0164	249138
26135	0	SERBP1	1	67407810	67430440	-1	8	408	0.00246	22631
22927	0	HABP4	9	96450155	96491336	1	7	413	0.010508	41182
29966	0	STRN3	14	30893779	31026401	-1	6	797	0.004013	132623
6801	0.0651355568192381	STRN	2	36837698	36966530	-1	7	780	0.006908	128833
29888	0	STRN4	19	46719511	46746474	-1	7	666	0.020736	26964
55209	0.0376060170123598	SETD5	3	9397700	9478154	1	8	1442	0.005074	80455
55904	0	MLL5	7	105014190	105114085	1	6	1613	0.006762	99896
116238	0	TLCD1	17	28724348	28728095	-1	7	247	0.033979	3748
254251	0.826542203083557	LCORL	4	17843216	18021860	-1	5	551	0.00187	178645
84233	0	TMEM126A	11	85647919	85656553	1	9	195	0.015188	8635
55863	0.594163061616711	TMEM126B	11	85628573	85636539	1	6	230	0.025257	7967
23322	0	RPGRIP1L	16	53599906	53703859	-1	7	1315	0.010425	103954
57096	0	RPGRIP1	14	21287977	21351301	1	7	1283	0.013054	63325
699	0	BUB1	2	110637698	110678107	-1	7	1085	0.010243	40410
701	0	BUB1B	15	40161009	40221136	1	6	1050	0.013477	60128
205428	0	C3orf58	3	143971798	143992368	1	8	430	0.00235	20571
78994	0	PRR14	16	30650717	30656413	1	6	586	0.012675	5697
253143	1.29023438902802	PRR14L	22	31681347	31750135	-1	9	2152	0.019375	68789
256586	0.904129670094979	LYSMD2	15	51723064	51751453	-1	9	194	0.005597	28390
388695	0.927648852393615	LYSMD1	1	151159748	151165948	-1	6	227	0.004404	6201
9751	0	SNPH	20	1266304	1309327	1	8	538	0.012275	43024
55638	0.416933152238138	SYBU	8	109574176	109691791	-1	7	663	0.009009	117616
2931	0	GSK3A	19	42230186	42242584	-1	7	483	0.015124	12399
2932	0	GSK3B	3	119821321	120094417	-1	7	433	0.002387	273097
54877	0	ZCCHC2	18	62523425	62587709	1	9	986	0.007031	64285
23174	0	ZCCHC14	16	87406246	87492263	-1	8	949	0.017421	86018
84787	0	SUV420H2	19	55339853	55348121	1	7	462	0.008351	8269
51111	0	SUV420H1	11	68154863	68213783	-1	7	862	0.012951	58921
402682	0	UFSP1	7	100888723	100889718	-1	7	142	0.021598	996
55325	0	UFSP2	4	185399540	185425985	-1	6	469	0.013185	26446
11055	0.481498143700961	ZPBP	7	49937427	50093264	-1	6	351	0.023542	155838
124626	0.91313423326922	ZPBP2	17	39868164	39877896	1	6	338	0.024765	9733
219988	0.512492003337773	PATL1	11	59636716	59669040	-1	7	770	0.005366	32325
197135	0	PATL2	15	44665732	44678696	-1	7	541	0.026828	12965
53635	0	PTOV1	19	49850433	49860742	1	6	407	0.00734	10310
375686	0	SPATC1	8	144012414	144047114	1	7	547	0.067465	34701
84221	0	SPATC1L	21	46161148	46184694	-1	6	340	0.030098	23547
57599	0	WDR48	3	39051986	39096664	1	8	677	0.001726	44679
51241	0	COX16	14	70325081	70359731	-1	6	106	0.009739	34651
1803	0	DPP4	2	161992241	162074542	-1	8	766	0.006608	82302
2191	0	FAP	2	162170690	162243535	-1	8	760	0.003784	72846
1804	0	DPP6	7	153748189	154894285	1	6	784	0.014784	1146097
57628	0	DPP10	2	114442322	115845752	1	7	777	0.005242	1403431
54878	0.0376060341136101	DPP8	15	65442467	65517702	-1	6	898	0.003921	75236
91039	0	DPP9	19	4675226	4723843	-1	6	892	0.002857	48618
92521	0	SPECC1	17	20009336	20314759	1	7	1029	0.009548	305424
219537	0	SMTNL1	11	57537571	57550274	1	6	508	0.028669	12704
8907	0	AP1M1	19	16197854	16235345	1	7	423	0.026372	37492
9179	0	AP4M1	7	100101490	100107180	1	8	453	0.010178	5691
26985	0	AP3M1	10	74120257	74151068	-1	6	418	0.002491	30812
10947	0	AP3M2	8	42152946	42171183	1	7	418	0.00759	18238
2286	1.12711670445715	FKBP2	11	64240941	64244135	1	8	142	0.015326	3195
51303	0	FKBP11	12	48921959	48925547	-1	6	201	0.00498	3589
11328	0	FKBP9	7	32957404	33006931	1	6	570	0.006089	49528
60681	0	FKBP10	17	41812262	41823217	1	6	582	0.004661	10956
51661	0	FKBP7	2	178463664	178478916	-1	8	222	0.023253	15253
54480	0	CHPF2	7	151232489	151238827	1	7	772	0.005159	6339
79586	0	CHPF	2	219538947	219543765	-1	6	775	0.018235	4819
337876	0	CHSY3	5	129904696	130186634	1	6	882	0.018629	281939
55454	0	CSGALNACT2	10	43138445	43185308	1	7	542	0.009624	46864
55790	0	CSGALNACT1	8	19404161	19757245	-1	8	532	0.011536	353085
441168	0.530582055299769	FAM26F	6	116461370	116463785	1	6	315	0.024286	2416
254228	0	FAM26E	6	116511645	116518546	1	8	309	0.002574	6902
51063	0	CALHM2	10	103446786	103452650	-1	8	323	0.010767	5865
255022	0	CALHM1	10	103453387	103458891	-1	5	345	0.020812	5505
119395	0	CALHM3	10	103472804	103479240	-1	7	344	0.012972	6437
10013	0	HDAC6	X	48801679	48824976	1	5	1215	0.007661	23298
83933	0	HDAC10	22	50245183	50251405	-1	7	669	0.01665	6223
10014	0	HDAC5	17	44076753	44123646	-1	7	1123	0.013056	46894
9734	0	HDAC9	7	18086942	18999512	1	7	1069	0.004392	912571
9759	0	HDAC4	2	239048168	239401020	-1	6	1084	0.013535	352853
11154	0	AP4S1	14	31025106	31096450	1	7	159	0.01302	71345
130340	0	AP1S3	2	223755330	223837602	-1	7	142	0.007111	82273
343702	0	XKR7	20	31968002	31998453	1	7	579	0.008423	30452
286046	0	XKR6	8	10896144	11201366	-1	7	390	0.008529	305223
389668	0.683759854990236	XKR9	8	70669365	70735942	1	6	373	0.020194	66578
1974	0	EIF4A2	3	186783572	186789897	1	7	407	0.005154	6326
9775	0	EIF4A3	17	80135214	80147183	-1	8	411	0.014592	11970
11218	0.357530431502966	DDX20	1	111755568	111767577	1	6	824	0.017746	12010
7259	0	TSPYL1	6	116274859	116280117	-1	6	436	0.013097	5259
388951	0.38543449805172	TSPYL6	2	54253178	54256272	-1	7	406	0.025055	3095
85453	0	TSPYL5	8	97273486	97277948	-1	7	417	0.01676	4463
64061	0	TSPYL2	X	53082360	53088546	1	5	691	0.019907	6187
196743	0.140348550449784	PAOX	10	133379237	133391696	1	8	511	0.020894	12460
54498	0	SMOX	20	4148779	4187747	1	8	555	0.009207	38969
23028	0	KDM1A	1	23019443	23083691	1	9	877	0.008468	64249
8841	0	HDAC3	5	141620876	141636856	-1	8	428	0.004886	15981
3066	0.84478706642902	HDAC2	6	113936156	113971195	-1	6	544	0.002005	35040
3065	0	HDAC1	1	32292107	32333623	1	7	482	0.001178	41517
55640	0	FLVCR2	14	75578597	75648169	1	8	526	0.024057	69573
28982	0	FLVCR1	1	212858255	212899363	1	8	555	0.016005	41109
84925	0	DIRC2	3	122795054	122881139	1	7	478	0.004804	86086
120400	0	NXPE1	11	114521715	114559895	-1	9	405	0.012637	38181
54827	0	NXPE4	11	114570591	114595762	-1	5	544	0.011429	25172
91775	0	NXPE3	3	101779185	101828231	1	9	559	0.010882	49047
5244	0.533299313151959	ABCB4	7	87402045	87475703	-1	7	1286	0.012943	73659
5243	0	ABCB1	7	87503863	87713323	-1	8	1280	0.013078	209461
340273	0.632704414452904	ABCB5	7	20615622	20757014	1	6	1257	0.014415	141393
8647	0	ABCB11	2	168922826	169031323	-1	7	1321	0.011748	108498
9777	0	TM9SF4	20	32109506	32167258	1	7	642	0.006541	57753
9375	0.994542485632894	TM9SF2	13	99501374	99564048	1	8	663	0.019376	62675
56889	0.00211497731510546	TM9SF3	10	96518110	96587052	-1	6	555	0.001927	68943
10548	0	TM9SF1	14	24189143	24195736	-1	9	606	0.001769	6594
26525	0	IL36RN	2	113058638	113064744	1	9	155	0.013138	6107
84639	0	IL1F10	2	113067970	113075850	1	6	152	0.006709	7881
3557	0	IL1RN	2	113117893	113134016	1	9	179	0.036647	16124
56300	0	IL36G	2	112978019	112985672	1	7	169	0.031678	7654
27179	0	IL36A	2	113005461	113008644	1	6	154	0.007904	3184
27178	0	IL37	2	112912971	112918882	1	6	218	0.015012	5912
51090	0	PLLP	16	57256097	57284672	-1	6	182	0.028249	28576
152189	0	CMTM8	3	32238679	32370321	1	6	173	0.008843	131643
7851	0	MALL	2	110083870	110116566	-1	5	152	0.014027	32697
5473	0	PPBP	4	73986439	73988190	-1	9	128	0.024269	1752
5197	0	PF4V1	4	73853296	73854481	1	14	101	0.021268	1186
6374	0	CXCL5	4	73995642	73998729	-1	17	117	0.038064	3088
6372	0.0376060319759551	CXCL6	4	73836556	73838760	1	17	117	0.01255	2205
2920	0	CXCL2	4	74097035	74099280	-1	20	107	0.019697	2246
2919	0	CXCL1	4	73869392	73871302	1	20	107	0.040438	1911
2921	0	CXCL3	4	74036589	74038773	-1	20	107	0.039407	2185
3576	0	IL8	4	73740506	73743716	1	6	99	0.010478	3211
8534	0	CHST1	11	45647689	45665656	-1	7	411	0.002714	17968
9469	0	CHST3	10	71964362	72013564	1	8	479	0.011056	49203
10164	0.106365917871763	CHST4	16	71526120	71538590	1	8	386	0.00839	12471
4166	0	CHST6	16	75473124	75495028	-1	12	399	0.009765	21905
23563	1.44451998349547	CHST5	16	75528530	75535170	-1	12	399	0.026088	6641
9254	0	CACNA2D2	3	50362799	50503461	-1	7	1145	0.012243	140663
781	0	CACNA2D1	7	81946444	82443715	-1	5	1052	0.005045	497272
93589	0	CACNA2D4	12	1791957	1918704	-1	7	1102	0.019752	126748
55799	0	CACNA2D3	3	54122593	55074557	1	6	1020	0.014283	951965
57685	0	CACHD1	1	64470793	64693058	1	7	1209	0.010618	222266
441027	0	TMEM150C	4	82484451	82561973	-1	6	249	0.004212	77523
284417	0	TMEM150B	19	55312285	55325340	-1	6	233	0.016771	13056
129303	0	TMEM150A	2	85598547	85602699	-1	6	271	0.014495	4153
128338	0	DRAM2	1	111117332	111140216	-1	6	266	0.007793	22885
55332	0	DRAM1	12	101877327	101923623	1	5	238	0.025791	46297
64902	0.404032364321678	AGXT2	5	34998101	35048188	-1	8	514	0.013463	50088
64850	0	AGXT2L1	4	108742040	108763079	-1	7	499	0.00867	21040
85007	0	AGXT2L2	5	178208474	178232822	-1	5	450	0.007011	24349
5501	0	PPP1CC	12	110709016	110742978	-1	8	337	0.003235	33963
55662	0	HIF1AN	10	100535884	100553924	1	8	349	0.001923	18041
79663	0	HSPBAP1	3	122739997	122793819	-1	6	489	0.009513	53823
79831	0	KDM8	16	27203486	27221768	1	6	416	0.022141	18283
60682	0	SMAP1	6	70667771	70862015	1	5	465	0.004646	194245
64744	0	SMAP2	1	40373706	40423326	1	6	429	0.004088	49621
11033	0	ADAP1	7	897900	955407	-1	5	352	0.029374	57508
55803	0	ADAP2	17	30921736	30959193	1	6	381	0.007327	37458
8310	0	ACOX3	4	8366282	8440725	-1	6	694	0.007716	74444
51	0	ACOX1	17	75941507	75979434	-1	6	660	0.011162	37928
8309	0	ACOX2	3	58505136	58537202	-1	7	681	0.016596	32067
84888	0	SPPL2A	15	50707533	50765713	-1	6	520	0.00562	58181
162540	0	SPPL2C	17	45844890	45847072	1	6	684	0.019334	2183
81502	0	HM13	20	31514410	31569569	1	8	426	0.008507	55160
57231	0.0376060341136101	SNX14	6	85505496	85594140	-1	7	946	0.004407	88645
399979	0	SNX19	11	130875871	130916487	-1	9	992	0.0174	40617
23161	0	SNX13	7	17790761	17940518	-1	7	957	0.008014	149758
3614	0	IMPDH1	7	128392277	128409988	-1	12	598	0.010861	17712
2766	0.326154394690841	GMPR	6	16238580	16295549	1	8	345	0.010642	56970
51292	0	GMPR2	14	24232422	24239242	1	6	348	0.006013	6821
4892	0	NRAP	10	113588824	113664070	-1	6	1738	0.010814	75247
10529	0	NEBL	10	20779971	21174187	-1	6	1014	0.006725	394217
124222	0	PAQR4	16	2969245	2973489	1	8	273	0.005814	4245
79602	0	ADIPOR2	12	1690981	1788679	1	6	386	0.006579	97699
949	0	SCARB1	12	124777628	124863973	-1	6	467	0.010439	86346
950	0.0376060298382997	SCARB2	4	76158737	76213899	-1	6	478	0.017563	55163
948	0.0102503059096363	CD36	7	80602188	80679277	1	6	472	0.018068	77090
84263	0.0376060298382997	HSDL2	9	112379909	112472405	1	6	418	0.013294	92497
6342	0.120380134241704	SCP2	1	52927229	53051617	1	6	547	0.009899	124389
3295	0	HSD17B4	5	119452443	119542335	1	6	699	0.005905	89893
140856	1.49229189958217	SCP2D1	20	18813726	18814392	1	6	156	0.043713	667
7423	0	VEGFB	11	64234584	64239264	1	6	207	0.019293	4681
7424	0	VEGFC	4	176683538	176792745	-1	5	418	0.007403	109208
2277	0	FIGF	X	15345591	15384413	-1	8	354	0.011632	38823
6699	0	SPRR1B	1	153031203	153032900	1	14	89	0.045927	1698
6707	0	SPRR3	1	153001747	153003856	1	5	161	0.05045	2110
6701	0.00251514607119277	SPRR2B	1	153070241	153071608	-1	27	72	0.014816	1368
6703	1.08119334151128	SPRR2D	1	153039725	153041118	-1	27	72	0.014546	1394
6704	1.36614568791848	SPRR2E,SPRR2F	1	153093135	153094525	-1	27	72	0.043564	1391
6700	0.00140215903858687	SPRR2A	1	153056120	153057512	-1	27	72	0.015076	1393
149018	0.972729632561613	LELP1	1	153203430	153205125	1	6	98	0.011661	1696
653073	1.55591415325273	GOLGA8J,GOLGA8M,GOLGA8H	15	30082955	30096701	1	33	809	0.030028	13747
23015	0	GOLGA8B,GOLGA8A	15	34379068	34437466	-1	33	809	0.15334	58399
9582	1.51263241320423	APOBEC3B	22	38982399	38992779	1	10	399	0.054734	10381
60489	0	APOBEC3G	22	39077005	39087743	1	10	399	0.024707	10739
164668	0	APOBEC3H	22	39097224	39104067	1	5	182	0.076902	6844
140564	0.949667342443416	APOBEC3D	22	39021113	39039681	1	6	360	0.073391	18569
339	0	APOBEC1	12	7649400	7670599	-1	6	236	0.033286	21200
57379	0.660526889110228	AICDA	12	8602166	8612846	-1	7	198	0.02334	10681
10930	0	APOBEC2	6	41053201	41064891	1	7	224	0.004617	11691
11336	0	EXOC3	5	443190	467299	1	8	745	0.006867	24110
283849	0	EXOC3L1	16	67184379	67190204	-1	7	746	0.008933	5826
91828	0	EXOC3L4	14	103099617	103110559	1	5	716	0.018235	10943
7127	0	TNFAIP2	14	103126327	103137439	1	6	609	0.034036	11113
90332	0	EXOC3L2	19	45212621	45234211	-1	6	409	0.012371	21591
578	1.05182307287797	BAK1	6	33572546	33580296	-1	6	211	0.011006	7751
598	0	BCL2L1	20	31664452	31723955	-1	6	233	0.004328	59504
596	0.804585425155536	BCL2	18	63123346	63319778	-1	6	239	0.004488	196433
51454	0.835649938101122	GULP1	2	188291669	188595926	1	6	304	0.003484	304258
26119	0	LDLRAP1	1	25543580	25591211	1	5	308	0.014852	47632
9253	0	NUMBL	19	40665905	40691757	-1	6	577	0.01977	25853
8650	0	NUMB	14	73275205	73458582	-1	7	651	0.006477	183378
153830	0.121230930204078	RNF145	5	159157409	159210053	-1	8	680	0.007921	52645
11236	0	RNF139	8	124474767	124488618	1	7	664	0.002642	13852
267	0	AMFR	16	56361452	56425538	-1	7	558	0.018355	64087
84447	0	SYVN1	11	65127279	65134532	-1	8	617	0.003067	7254
26100	0	WIPI2	7	5190204	5233855	1	8	454	0.012384	43652
55062	0.271306219764118	WIPI1	17	68421281	68457512	-1	6	446	0.013219	36232
29843	0	SENP1	12	48042898	48106308	-1	7	645	0.003281	63411
59343	0	SENP2	3	185586180	185631101	1	6	589	0.007568	44922
205564	0	SENP5	3	196867856	196934714	1	9	755	0.012774	66859
26168	0	SENP3	17	7561992	7571969	1	5	574	0.00928	9978
51455	0	REV1	2	99400475	99490030	-1	7	1251	0.009437	89556
11201	0.704149545612446	POLI	18	54269479	54320843	1	6	739	0.01099	51365
5429	0	POLH	6	43576141	43620523	1	5	666	0.01565	44383
51426	0	POLK	5	75511832	75601144	1	7	871	0.011824	89313
56895	0	AGPAT4	6	161130025	161274075	-1	6	378	0.004742	144051
56894	0	AGPAT3	21	43865149	43987594	1	7	376	0.014448	122446
55326	0	AGPAT5	8	6708357	6761503	1	9	364	0.004591	53147
253558	0	LCLAT1	2	30447236	30644225	1	8	410	0.00545	196990
8604	0	SLC25A12	2	171783405	171894306	-1	6	678	0.003056	110902
10165	0	SLC25A13	7	96120220	96322147	-1	5	675	0.008879	201928
79751	0	SLC25A22	11	790475	798269	-1	6	323	0.01305	7795
83733	0	SLC25A18	22	17563483	17590881	1	7	315	0.006017	27399
5576	1.16375244594776	PRKAR2A	3	48746584	48847837	-1	6	404	0.007651	101254
5577	0	PRKAR2B	7	107044733	107161811	1	5	418	0.012316	117079
5573	0	PRKAR1A	17	68511780	68551316	1	5	381	0.012442	39537
219855	0.325126348696637	SLC37A2	11	125063067	125090516	1	8	505	0.017132	27450
54020	0	SLC37A1	21	42499629	42581440	1	8	533	0.021525	81812
84255	0	SLC37A3	7	140333752	140398550	-1	7	494	0.01284	64799
8816	0	DCAF5	14	69050920	69153197	-1	6	942	0.009056	102278
50717	0	DCAF8	1	160215715	160262560	-1	9	597	0.003447	46846
139425	0.517387784312556	DCAF8L1	X	27977993	27981449	-1	10	613	0.025871	3457
347442	1.59113211399759	DCAF8L2	X	27746809	27748821	1	10	613	0.116375	2013
55827	0	DCAF6	1	167936559	168075843	1	6	951	0.00422	139285
23038	0	WDTC1	1	27234516	27308633	1	6	677	0.00444	74118
1627	0	DBN1	5	177456613	177473693	-1	5	620	0.008784	17081
28988	0.317109509033538	DBNL	7	44044640	44061716	1	7	431	0.018172	17077
3059	0.34526179134483	HCLS1	3	121631399	121660944	-1	8	476	0.00931	29546
2017	0	CTTN	11	70398506	70436584	1	6	503	0.018342	38079
5347	0	PLK1	16	23678880	23690367	1	8	603	0.001965	11488
10769	0	PLK2	5	58453982	58460139	-1	8	685	0.004617	6158
1263	0	PLK3	1	44799961	44805995	1	5	646	0.01062	6035
10733	0.0376060255629878	PLK4	4	127880861	127899224	1	5	970	0.012236	18364
55	0	ACPP	3	132317367	132368302	1	8	418	0.014537	50936
93650	0.758340862593662	ACPT	19	50790415	50795224	1	8	425	0.01667	4810
53	0	ACP2	11	47239302	47248906	-1	6	423	0.004951	9605
51205	0	ACP6	1	147647366	147670512	-1	7	428	0.013438	23147
6565	0	SLC15A2	3	121894324	121944187	1	8	729	0.010309	49864
6564	0	SLC15A1	13	98683801	98752675	-1	8	708	0.023673	68875
121260	0.683037670355495	SLC15A4	12	128793194	128823996	-1	6	564	0.00896	30803
51296	0.58102876971183	SLC15A3	11	60937083	60951785	-1	6	579	0.016458	14703
729025	0.402361811953564	SLC15A5	12	16188485	16277685	-1	7	578	0.016898	89201
201562	0.927361222614243	PTPLB	3	123494516	123585077	-1	7	254	0.00424	90562
9200	0	PTPLA	10	17589032	17617384	-1	7	288	0.016683	28353
51495	0.0447213582507106	PTPLAD1	15	65530489	65578355	1	7	362	0.004881	47867
401494	0	PTPLAD2	9	21003621	21031636	-1	6	232	0.009093	28016
84067	0	FAM160A2	11	6211334	6234711	-1	7	986	0.006682	23378
729830	0	FAM160A1	4	151409246	151670503	1	6	1040	0.012765	261258
57700	0	FAM160B1	10	114821744	114899827	1	6	750	0.007507	78084
64760	0	FAM160B2	8	22089184	22104894	1	7	743	0.023892	15711
85315	0	PAQR8	6	52362128	52407777	1	6	354	0.008731	45650
164091	0.153832113490514	PAQR7	1	25861484	25875970	-1	7	346	0.010946	14487
344838	0	PAQR9	3	142961231	142963336	-1	7	377	0.004891	2106
54852	0	PAQR5	15	69298955	69407637	1	8	330	0.006098	108683
9867	0	PJA2	5	109334709	109409974	-1	7	708	0.013751	75266
55658	0	RNF126	19	647526	663313	-1	6	306	0.015967	15788
27246	0	RNF115	1	145746082	145824123	-1	6	304	0.006722	78042
54860	0.174818230119778	MS4A12	11	60492713	60507430	1	6	267	0.016488	14718
83661	0	MS4A8B	11	60699574	60715811	1	7	250	0.017389	16238
219995	0	MS4A15	11	60756867	60776733	1	5	240	0.024328	19867
64232	1.03996964833567	MS4A5	11	60429589	60447792	1	7	200	0.010784	18204
84689	0	MS4A14	11	60396014	60417756	1	8	679	0.016533	21743
932	1.1438914619277	MS4A3	11	60056628	60071115	1	6	213	0.054962	14488
2206	0.54317490781077	MS4A2	11	60088261	60098467	1	6	244	0.036073	10207
51338	0	MS4A4A	11	60280541	60308972	1	7	239	0.044907	28432
132954	0	PDCL2	4	55556519	55592251	-1	6	239	0.017694	35733
79031	0	PDCL3	2	100562956	100576739	1	9	239	0.005297	13784
5132	0	PDC	1	186443566	186461108	-1	8	246	0.008294	17543
901	0.296686238876389	CCNG2	4	77157204	77170060	1	7	344	0.020237	12857
900	0	CCNG1	5	163437571	163445016	1	8	295	0.013751	7446
645121	0.763392124093964	CCNI2	5	132747445	132754403	1	5	369	0.015958	6959
93035	0	PKHD1L1	8	109362477	109531271	1	5	4242	0.024496	168795
5314	0	PKHD1	6	51615347	52087625	-1	6	4074	0.016502	472279
23670	0	TMEM2	9	71683366	71769456	-1	5	1383	0.008031	86091
57214	0	KIAA1199	15	80779371	80951771	1	7	1361	0.007792	172401
420	0	ART4	12	14829311	14843479	-1	9	314	0.029061	14169
417	1.17747617527978	ART1	11	3645131	3684772	1	8	327	0.038427	39642
116969	0	ART5	11	3638503	3642316	-1	8	291	0.02604	3814
419	0.0494923204760441	ART3	4	76011180	76112802	1	8	389	0.008028	101623
3998	0	LMAN1	18	59327823	59359276	-1	6	510	0.004219	31454
79748	0.169117412716343	LMAN1L	15	74812853	74825758	1	7	526	0.017194	12906
10960	0	LMAN2	5	177331562	177351884	-1	6	346	0.002881	20323
81562	0	LMAN2L	2	96705929	96740076	-1	6	359	0.005724	34148
90673	0	PPP1R3E	14	23295921	23302848	-1	6	279	0.007493	6928
648791	0	PPP1R3G	6	5085486	5087221	1	6	346	0.026431	1736
5509	0.60205194973597	PPP1R3D	20	59936832	59940297	-1	6	299	0.025678	3466
5506	0.738260414504543	PPP1R3A	7	113876827	113919027	-1	8	1121	0.011862	42201
5507	0.597122890193355	PPP1R3C	10	91628440	91633101	-1	8	317	0.011075	4662
79660	0	PPP1R3B	8	9136254	9151642	-1	7	285	0.020092	15389
54793	0	KCTD9	8	25427847	25458468	-1	10	389	0.005216	30622
54442	0	KCTD5	16	2682494	2709030	1	5	197	0.045858	26537
79734	0.377462671646646	KCTD17	22	37051736	37063390	1	6	321	0.01287	11655
171586	0	ABHD3	18	21650897	21704805	-1	7	409	0.006889	53909
84696	0	ABHD1	2	27123764	27130991	1	7	405	0.025063	7228
11057	0	ABHD2	15	89088150	89202360	1	8	425	0.00864	114211
116236	0	ABHD15	17	29560661	29567024	-1	9	468	0.006688	6364
51592	0	TRIM33	1	114392777	114511160	-1	6	1127	0.003889	118384
8805	0	TRIM24	7	138460334	138585588	1	7	1050	0.011761	125255
9866	1.20046327331968	TRIM66	11	8612037	8679939	-1	5	1206	0.010278	67903
10155	0	TRIM28	19	58544469	58550715	1	6	787	0.007823	6247
22880	0	MORC2	22	30925138	30968497	-1	7	970	0.009471	43360
27136	1.02139315600543	MORC1	3	108957967	109118146	-1	7	985	0.020776	160180
23515	0	MORC3	21	36320189	36376646	1	7	939	0.005654	56458
440275	0	EIF2AK4	15	39934130	40035596	1	5	1649	0.006795	101467
27102	0	EIF2AK1	7	6022247	6059229	-1	8	630	0.009508	36983
5610	0.713279144026696	EIF2AK2	2	37105138	37157047	-1	5	506	0.033978	51910
9451	0	EIF2AK3	2	88556741	88627576	-1	7	1116	0.008711	70836
9240	0	PNMA1	14	73711783	73714425	-1	6	353	0.007243	2643
64112	0	MOAP1	14	93182196	93184904	-1	8	351	0.002899	2709
10687	0.625149562306357	PNMA2	8	26504680	26513967	-1	8	364	0.008885	9288
170261	0	ZCCHC12	X	118823824	118826968	1	9	402	0.016926	3145
55228	0	PNMAL1	19	46466491	46471563	-1	6	439	0.03449	5073
29944	0	PNMA3	X	153056409	153060467	1	7	463	0.006542	4059
25766	0	PRPF40B	12	49623414	49645129	1	7	871	0.002502	21716
55660	0	PRPF40A	2	152651593	152718114	-1	7	915	0.001125	66522
256536	0.721268879003974	TCERG1L	10	131092392	131311721	-1	6	497	0.015985	219330
10915	0	TCERG1	5	146447310	146511508	1	7	1098	0.005516	64199
7128	0	TNFAIP3	6	137867188	137883314	1	8	790	0.016131	16127
161725	0	OTUD7A	15	31481682	31870672	-1	8	746	0.014154	388991
56957	0	OTUD7B	1	149940330	150067706	-1	6	843	0.00914	127377
54764	0.00251514607119277	ZRANB1	10	124917135	124988059	1	6	708	0.008578	70925
1119	0	CHKA	11	68052859	68121391	-1	7	384	0.014275	68533
1120	0	CHKB	22	50578958	50582999	-1	6	395	0.022151	4042
55500	0.68717978160506	ETNK1	12	22625142	22690674	1	6	452	0.009426	65533
55224	0.870562242605124	ETNK2	1	204131062	204152179	-1	6	386	0.016631	21118
356	0	FASLG	1	172659045	172666873	1	8	280	0.01749	7829
8740	0	TNFSF14	19	6661253	6670588	-1	6	240	0.025297	9336
7124	0	TNF	6	31575567	31578336	1	7	233	0.012289	2770
4049	0	LTA	6	31572099	31574324	1	9	205	0.004932	2226
23671	0	TMEFF2	2	191949046	192194919	-1	5	374	0.012343	245874
100526694	0	TMEFF1,MSANTD3-TMEFF1	9	100441906	100577636	1	8	316	0.009975	135731
7039	0	TGFA	2	70447280	70554015	-1	6	160	0.006629	106736
685	0	BTC	4	74746238	74794672	-1	7	178	0.017098	48435
441639	0	OR9K2	12	55129769	55130776	1	7	335	0.006668	1008
9368	0	SLC9A3R1	17	74748612	74769360	1	6	358	0.005886	20749
5174	0	PDZK1	1	145670852	145707404	-1	7	519	0.007835	36553
79849	0	PDZD3	11	119185418	119190223	1	7	505	0.005576	4806
84971	0	ATG4D	19	10543894	10553423	1	5	395	0.014192	9530
84938	0	ATG4C	1	62784106	62865270	1	6	458	0.007003	81165
115201	0	ATG4A	X	108091669	108154671	1	8	398	0.013032	63003
